price,totsp,livesp,kitsp,dist,metrdist,walk,brick,floor,price_m2,area,metro_line
90,59,45,6.0,12.0,5,на транспорте,другой,первый или последний,1525.42,Восток,Арбатско-Покровская
72,64,43,7.0,6.0,7,пешком,другой,средний,1125.0,Юго-восток,Таганско-Краснопресненская
130,78,53,13.0,3.5,10,пешком,кирпичный/монолит,средний,1666.67,Восток,Калининская
125,75,46,10.0,14.5,7,на транспорте,другой,средний,1666.67,Северо-запад,Замоскворецкая
115,74,48,11.0,13.0,15,пешком,другой,средний,1554.05,Юго-восток,Люблинская
71,49,34,6.0,10.0,10,пешком,другой,средний,1448.98,Юго-восток,Таганско-Краснопресненская
85,60,43,6.0,12.0,5,пешком,кирпичный/монолит,средний,1416.67,Восток,Калининская
150,80,53,8.0,9.0,3,пешком,кирпичный/монолит,средний,1875.0,Северо-запад,Таганско-Краснопресненская
180,71,47,7.0,7.5,10,пешком,кирпичный/монолит,средний,2535.21,Северо-запад,Замоскворецкая
130,109,51,16.0,13.5,10,на транспорте,кирпичный/монолит,средний,1192.66,Юго-восток,Таганско-Краснопресненская
180,83,58,10.0,3.0,10,пешком,кирпичный/монолит,средний,2168.67,Север,Калужско-Рижская
97,64,45,7.0,13.5,10,пешком,другой,средний,1515.62,Север,Калужско-Рижская
107,75,45,9.0,13.0,15,пешком,другой,средний,1426.67,Юго-восток,Люблинская
115,79,47,11.0,12.0,10,пешком,другой,средний,1455.7,Юго-восток,Люблинская
156,70,48,7.0,9.0,2,пешком,другой,средний,2228.57,Северо-запад,Таганско-Краснопресненская
113,73,52,8.0,7.5,5,на транспорте,кирпичный/монолит,первый или последний,1547.95,Восток,Арбатско-Покровская
115,77,44,7.0,12.0,10,пешком,кирпичный/монолит,средний,1493.51,Восток,Арбатско-Покровская
96,76,53,8.0,6.0,10,на транспорте,кирпичный/монолит,средний,1263.16,Юго-восток,Таганско-Краснопресненская
240,81,54,8.0,9.0,3,пешком,кирпичный/монолит,первый или последний,2962.96,Северо-запад,Замоскворецкая
155,73,49,9.0,10.5,15,пешком,кирпичный/монолит,средний,2123.29,Северо-запад,Замоскворецкая
130,77,45,10.0,12.0,7,пешком,другой,средний,1688.31,Юго-восток,Люблинская
89,51,34,6.0,13.5,10,на транспорте,другой,средний,1745.1,Север,Калужско-Рижская
133,75,52,9.0,3.0,15,пешком,кирпичный/монолит,первый или последний,1773.33,Север,Калужско-Рижская
135,70,40,9.0,15.5,10,пешком,другой,средний,1928.57,Север,Калужско-Рижская
89,65,40,8.0,13.0,7,на транспорте,другой,средний,1369.23,Юго-восток,Люблинская
185,90,52,12.0,6.0,7,пешком,другой,средний,2055.56,Юго-восток,Таганско-Краснопресненская
110,66,43,7.0,13.5,15,на транспорте,другой,средний,1666.67,Север,Калужско-Рижская
167,74,43,10.0,14.5,7,пешком,другой,средний,2256.76,Север,Серпуховско-Тимирязевская
190,78,46,10.0,8.0,10,пешком,кирпичный/монолит,средний,2435.9,Север,Калужско-Рижская
260,80,46,12.0,9.0,2,пешком,кирпичный/монолит,средний,3250.0,Северо-запад,Таганско-Краснопресненская
74,53,34,6.0,10.5,7,на транспорте,кирпичный/монолит,первый или последний,1396.23,Северо-запад,Замоскворецкая
190,100,50,16.0,7.0,10,пешком,другой,средний,1900.0,Юго-восток,Люблинская
147,75,45,10.0,7.0,15,пешком,другой,средний,1960.0,Северо-запад,Таганско-Краснопресненская
152,73,48,8.0,3.0,15,пешком,кирпичный/монолит,средний,2082.19,Север,Калужско-Рижская
93,60,43,6.0,17.0,15,на транспорте,другой,средний,1550.0,Север,Серпуховско-Тимирязевская
110,75,45,10.0,12.0,5,на транспорте,кирпичный/монолит,средний,1466.67,Юго-восток,Люблинская
110,60,37,9.0,12.5,7,пешком,другой,средний,1833.33,Север,Серпуховско-Тимирязевская
122,93,52,14.0,13.5,10,пешком,другой,средний,1311.83,Север,Калужско-Рижская
130,73,47,9.0,11.0,10,пешком,кирпичный/монолит,средний,1780.82,Юго-восток,Люблинская
86,53,36,7.0,11.5,5,пешком,другой,первый или последний,1622.64,Юго-восток,Таганско-Краснопресненская
115,64,38,8.0,14.5,7,пешком,другой,средний,1796.88,Северо-запад,Замоскворецкая
85,50,35,6.0,11.0,8,на транспорте,другой,средний,1700.0,Восток,Арбатско-Покровская
77,55,38,6.0,7.5,10,пешком,другой,первый или последний,1400.0,Восток,Арбатско-Покровская
83,53,34,6.0,14.5,8,на транспорте,другой,первый или последний,1566.04,Северо-запад,Замоскворецкая
